0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
[0.0023371311714869996],[0.05244272702180513],[0.03868471953578337],[0.005812263876780005],[0.02848191398461977],[0.15747241725175526],[0.4132708258204111],[0.2943237561317449],[0.26153478364809946],[0.3714080459770115],[0.41287310321827586],[0.3722074971601666],[0.40660692321208924],[0.48015575857421],[0.34310110615175626],[0.2760141093474427],[0.40719479525449676],[0.3726346433770015],[0.3315062486296865],[0.2814883290963716],[0.32919907504729873],[0.26569938789390163],[0.4155381325730578],[0.33571428571428563],[0.3744509516837482],[0.41804979253112035],[0.43012671782973405],[0.38181482165958236],[0.3753320683111954],[0.34149403640929066],[0.40948355081786436],[0.35400000000000004],[0.33478170908338506],[0.3662358010184097],[0.29747675962815406],[0.3665436654366543],[0.3545163868904876],[0.3097463284379172],[0.35849870578084553],[0.333993399339934],[0.27037301021620336],[0.3514774494556765],[0.34302951950010774],[0.27548858017424066],[0.31967025417907025],[0.3991769547325103],[0.31933163146901833],[0.29831633862935736],[0.3134911514594346],[0.2987341772151899],[0.30665163472378804],[0.33183655141445895],[0.37231503579952263],[0.3003748828491096],[0.2833333333333333],[0.30585480093676815],[0.2620256224317138],[0.2809123649459784],[0.3037678446056635],[0.26427879961277834],[0.2929171668667467],[0.22143579373104147],[0.2898828031571395],[0.2978622327790974],[0.29050543221539915],[0.29387949511788525],[0.31319592513622363],[0.3220223183785015],[0.3806395094174332],[0.3811610076670317],[0.36668175645088275],[0.39360770577933446],[0.364079822616408],[0.35238523852385234],[0.4228477501540991],[0.40933950357593607],[0.3557454463683382],[0.43540183112919634],[0.36982643524699593],[0.34101803241269113],[0.3397421397873784],[0.34914089347079036],[0.42438016528925626],[0.38367525098210387],[0.35730337078651686],[0.3990447242726878],[0.3989747970952584],[0.3629861421546714],[0.3564084989718985],[0.3666666666666667],[0.34492286437946124],[0.39491562568485644],[0.36314727639542704],[0.3526989935956084],[0.39168110918544197],[0.3227922230030452],[0.3468685478320716],[0.39295929592959294],[0.41626694473409803],[0.3866753755715219],[0.38249452954048135],[0.4242174629324547],[0.37408207343412525],[0.4222175819586553],[0.4322970999374087],[0.38344226579520696],[0.4464831804281346],[0.40443213296398894],[0.4211193241816263],[0.4355739400206825],[0.420097107874182],[0.42023182297154904],[0.4538492543329303],[0.4515996718621821],[0.43918777475402976],[0.4261481175010344],[0.4487646820575132],[0.4581119738455252],[0.42676767676767674],[0.4524347647421409],[0.41944385480789637],[0.3839718185821225],[0.3763250883392226],[0.40843554981708624],[0.3958333333333333],[0.448692152917505],[0.42131661442006274],[0.43324307435950843],[0.4506871463217462],[0.42772861356932157],[0.4542429284525791],[0.44416718652526516],[0.4628526023043305],[0.4673275338863039],[0.46388443017656505],[0.4946653734238604],[0.47082096933728984],[0.4564638393771768],[0.4497665922468033],[0.47734499205087444],[0.46645367412140576],[0.42962030627228864],[0.45286092445530446],[0.47817460317460314],[0.514725697786333],[0.4702811244979919],[0.4657752943524247],[0.46963233800528137],[0.45113706207744314],[0.4740948189637928],[0.44449013157894735],[0.4740324844595949],[0.44182621502209135],[0.4708910891089108],[0.46901036374720584],[0.4757033248081841],[0.5019470404984424],[0.5084025497392312],[0.49345497818326056],[0.43879239040529366],[0.4589421691706112],[0.45227365833674726],[0.4901497241922774],[0.4436663233779608],[0.4760765550239234],[0.4737367685240663],[0.44947520065857177],[0.4232804232804233],[0.4764927593731403],[0.466183574879227],[0.4685483870967742],[0.4847290640394089],[0.48833034111310586],[0.4901766223457035],[0.4795715985719953],[0.48654037886340984],[0.4684831232208215],[0.504260263361735],[0.4640390085331166],[0.47798238590872705],[0.47226116563188464],[0.4957966764418377],[0.4748748748748749],[0.5023183925811439],[0.5084090469746761],[0.47583201267828845],[0.47774895230492914],[0.46609477124183],[0.4597513755858976],[0.47249449889977996],[0.4594926350245499],[0.42666100615580554],[0.4575375863470134],[0.468025579536371],[0.4682809685811487],[0.48270440251572333],[0.4429447852760736],[0.49206978588421885],[0.4898527656187824],[0.481913421624827]
