0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
[0.0006586892084751345],[0.022614996157646283],[0.02217587001866286],[0.002634756833900538],[0.01031946426611044],[0.061682964225551855],[0.22169738210194553],[0.09084207756309225],[0.0790811950436666],[0.23513778912400393],[0.28256816490141995],[0.1977265175006985],[0.24329535995464138],[0.35020356372827943],[0.18690567323292237],[0.11983866103761724],[0.19458562789792594],[0.1528158963662312],[0.12425368626348328],[0.09689432027573339],[0.13842072490190463],[0.10344319022283387],[0.23662720293838232],[0.14576611430646463],[0.21603626996722464],[0.25383914005744984],[0.23730965598288925],[0.21623160131168495],[0.19707733382663611],[0.14016772392342558],[0.21083851569651854],[0.15774749567338114],[0.15311197160002427],[0.17673448052820828],[0.11719439866930398],[0.15571345906348028],[0.17155051667012167],[0.11422554446395952],[0.11244145908278684],[0.10980148159268036],[0.06690113323208215],[0.11031665200696554],[0.12668835898571712],[0.08243214218151818],[0.09928099743690406],[0.14170988606607351],[0.08255664990688269],[0.07345904082459576],[0.09685629813808252],[0.09319073258661204],[0.10273697334229513],[0.10047955667369535],[0.11682749981641512],[0.08206477543962973],[0.09679404427540025],[0.07727287793746254],[0.06901978387369834],[0.07242776421802623],[0.08461826734202257],[0.07481872625740367],[0.06607991416059163],[0.05282439717058164],[0.07117739243096458],[0.071688277967043],[0.08234137171559776],[0.08016950485671245],[0.0742322643350231],[0.10124755952791675],[0.122798009708549],[0.11667447548781246],[0.09853200565150809],[0.10898548317739577],[0.11364336741978573],[0.10940466246955459],[0.15283537532405625],[0.13842547766911095],[0.10873171495946038],[0.15476391527741803],[0.11322325234962774],[0.10248842578056568],[0.10855017402761953],[0.10006372648174412],[0.15254405285746953],[0.12288402740726304],[0.10705647533503437],[0.12752336846982715],[0.13686905722484397],[0.11169581639759849],[0.09603554695559158],[0.10562456261613189],[0.09363936426000818],[0.11979588613276],[0.10525719587424345],[0.09415024979608659],[0.12193923638840717],[0.08785421228892235],[0.09773455041604936],[0.11314245530711964],[0.14626749430813032],[0.12375752691802352],[0.1182256752758735],[0.15095958369896398],[0.12748534633217626],[0.14126553927088414],[0.14270695752419932],[0.12209179282801026],[0.15199561307273984],[0.13172880404961376],[0.13266455742305652],[0.14731778198352527],[0.13956606792142676],[0.1337623727705151],[0.15858725792469755],[0.13812083267890438],[0.13861177136815817],[0.14553751359155978],[0.15528430634790916],[0.14844933459042797],[0.12818299345630144],[0.13980557783774308],[0.12802521636049244],[0.11348130544576991],[0.11060797447355222],[0.11832641916520625],[0.13360459567470603],[0.1544540496310055],[0.13982412101756894],[0.1365691650018437],[0.15705031643825557],[0.13186757007659738],[0.13533305151640115],[0.13978609887991805],[0.16615743105495526],[0.15316043505008703],[0.15432050426022784],[0.16607710190144673],[0.16545596694162287],[0.13232189029519903],[0.1524062226084851],[0.16226279689958034],[0.15929394269423586],[0.14085492973513888],[0.14998152330966358],[0.15879778334877614],[0.17581392123438377],[0.15254498863546873],[0.15995738466991735],[0.14762383064073065],[0.14668807726728791],[0.15429674042419605],[0.14482179117660834],[0.15632033572168502],[0.12394950916227626],[0.16022969606767862],[0.14339509911391182],[0.1621819998570722],[0.16933681068437828],[0.1714991720088509],[0.16135602801837534],[0.13540005814628978],[0.139929617674108],[0.14813424828780947],[0.15707026328508017],[0.14550424422111527],[0.15716531862920735],[0.1575136743022704],[0.1449410782457669],[0.1218779183037241],[0.16325083071229304],[0.15390038919006988],[0.15201984479777123],[0.16698340289365213],[0.151490416081867],[0.1603584886712499],[0.16402880698992675],[0.15471685549435402],[0.14072707290956676],[0.17007201205715478],[0.1501868280775362],[0.1566401747915099],[0.15263575910138913],[0.16703139845471532],[0.15285532217088083],[0.17439626681710038],[0.17506921432719458],[0.15700325665519158],[0.15461182672681453],[0.14232104760248504],[0.1428604497418016],[0.15830590888152316],[0.14511786641040142],[0.12067507418872601],[0.15185731493475582],[0.16019120604102816],[0.15808634581203146],[0.16941285495968003],[0.14466923473700527],[0.16324607794508667],[0.15692674449089022],[0.1585449509088399]
